host_id,edge_id,source_ip_risk,destination_ip_risk,vulnerability_score,privilege_level,connection_type,anomaly_score,failed_login_attempts,suspicious_process,lateral_movement
8,227,0.52187511,0.065680836,9,medium,rdp,0.499486773,9,0,0
7,233,0.636942011,0.249076832,4,medium,rdp,0.890431755,13,1,1
36,40,0.234305099,0.57183929,3,medium,ssh,0.468722849,1,0,0
18,323,0.578937176,0.018317207,3,high,smb,0.19568105,4,0,0
3,153,0.647167772,0.250644255,7,high,rdp,0.093053303,16,1,0
28,127,0.686886078,0.229185239,2,medium,rdp,0.943926638,7,0,0
70,237,0.776403322,0.24985611,3,low,api,0.743009409,17,0,0
172,486,0.311339243,0.5356095,1,low,smb,0.312966973,7,1,0
149,493,0.567776956,0.581960354,5,low,ssh,0.295352406,11,0,0
28,55,0.98157903,0.908997994,8,low,ssh,0.895218487,13,0,1
54,468,0.898144171,0.386031049,3,medium,ssh,0.177568235,2,0,0
182,436,0.952665428,0.926578917,5,low,smb,0.53503729,13,0,1
65,172,0.386136399,0.651954345,3,medium,rdp,0.713504275,3,0,0
100,109,0.786928106,0.912660396,1,low,rdp,0.396390352,0,0,1
21,354,0.619897952,0.833472102,5,medium,api,0.039902343,8,0,0
13,469,0.082735083,0.687582443,6,low,api,0.227758814,13,0,0
57,184,0.823980389,0.3561059,3,low,rdp,0.901808137,9,0,0
49,439,0.677101276,0.241110448,6,low,rdp,0.523118967,17,0,0
118,368,0.19891736,0.222391436,7,high,smb,0.815441246,9,1,0
54,471,0.079738557,0.952173837,2,low,api,0.555685543,6,0,0
138,198,0.837022131,0.958573843,1,low,ssh,0.943602096,7,0,1
53,371,0.078901829,0.724831374,4,low,ssh,0.909134076,13,0,0
44,373,0.091353865,0.883795984,1,medium,ssh,0.482888042,3,0,0
47,461,0.427408288,0.918996163,9,low,ssh,0.318274025,10,1,1
53,497,0.134797828,0.511556197,4,high,rdp,0.601668787,9,0,0
74,87,0.913669597,0.629059691,9,low,rdp,0.674887682,16,0,1
46,201,0.470283936,0.418754498,5,low,smb,0.498355092,4,0,0
13,337,0.569150981,0.418490764,7,medium,ssh,0.822283221,9,0,0
165,322,0.928106089,0.038428919,5,low,rdp,0.183328522,9,0,0
102,275,0.530263226,0.43382146,3,medium,rdp,0.334411831,6,0,0
24,211,0.353591146,0.673489812,2,low,rdp,0.686376357,16,0,0
2,391,0.797155106,0.421982166,1,high,ssh,0.246683865,19,0,0
81,118,0.442850197,0.872409677,0,medium,rdp,0.439844745,11,0,0
100,191,0.318469426,0.332562952,1,medium,api,0.963733547,4,0,0
142,42,0.723229459,0.132682047,1,low,ssh,0.625875973,4,0,0
138,42,0.801605677,0.811558691,4,low,ssh,0.949057235,3,0,1
163,315,0.791716168,0.673947918,8,medium,api,0.722441403,6,1,1
153,276,0.977674414,0.241819482,0,medium,smb,0.72466677,1,0,0
131,329,0.786666949,0.536451256,3,low,smb,0.591857174,0,0,0
111,17,0.769933436,0.401852339,9,low,ssh,0.142208595,9,0,0
102,283,0.857485254,0.938859776,6,low,ssh,0.519714291,0,0,1
17,431,0.000185195,0.607332091,9,medium,ssh,0.252666201,12,0,0
12,258,0.362431411,0.158389261,2,low,api,0.998672554,16,0,0
182,63,0.737603096,0.502148453,7,low,rdp,0.26696194,8,1,1
116,62,0.599719011,0.862556833,2,low,api,0.230685843,3,0,0
24,100,0.177572003,0.67149667,7,low,rdp,0.623883155,8,0,0
29,19,0.303733089,0.842452076,1,low,rdp,0.510948813,6,0,0
171,17,0.336792611,0.250399314,4,high,smb,0.021352913,1,0,0
153,325,0.567828111,0.888351377,3,low,api,0.129533179,17,0,1
122,423,0.831598296,0.755611332,8,high,api,0.811042942,14,0,1
188,466,0.93249178,0.728913755,2,low,ssh,0.483691955,9,0,1
90,373,0.750092413,0.34654107,4,low,api,0.146015215,16,0,0
65,246,0.84295039,0.887658064,9,low,rdp,0.465242563,6,1,1
84,251,0.470095958,0.637979377,8,medium,rdp,0.253149083,10,0,0
119,455,0.38977532,0.851839477,5,medium,api,0.223591461,6,1,1
156,81,0.392708532,0.360971456,1,low,smb,0.957725276,10,0,0
16,39,0.616038528,0.145652091,0,low,smb,0.362024527,14,0,0
175,36,0.124236706,0.33233718,0,high,ssh,0.046431105,18,0,0
104,424,0.579494183,0.455264347,6,high,ssh,0.970326673,18,0,1
92,429,0.66513286,0.533407375,1,low,rdp,0.794839575,9,1,1
186,388,0.43890874,0.510809216,6,medium,api,0.254413307,15,0,0
27,486,0.953167177,0.546054592,0,low,rdp,0.408891835,19,0,1
181,409,0.608213272,0.841705765,3,low,rdp,0.862289575,7,0,1
170,197,0.219999472,0.170101246,9,low,api,0.357413519,0,0,0
187,158,0.479216257,0.316051295,3,low,rdp,0.567404042,1,0,0
175,204,0.675404437,0.88860849,4,medium,rdp,0.53485687,9,0,1
162,196,0.323629125,0.560458205,9,low,smb,0.401294549,9,0,0
165,216,0.079641606,0.58338987,0,medium,ssh,0.639501902,9,0,0
134,285,0.583435635,0.478062545,6,high,smb,0.473290737,8,1,1
135,457,0.947870169,0.548974635,1,low,ssh,0.021230492,17,0,0
153,196,0.485071986,0.198079731,1,low,ssh,0.814383108,1,0,0
33,307,0.906109081,0.546866899,7,medium,ssh,0.113155783,4,0,0
55,152,0.835023588,0.997173128,8,low,smb,0.464089931,10,0,1
186,14,0.147412784,0.566047573,5,low,api,0.579900791,5,0,0
7,325,0.708169922,0.044402466,0,low,rdp,0.705506054,7,0,0
57,146,0.435465525,0.796435644,0,low,api,0.410796535,7,0,0
126,426,0.250246325,0.396475429,6,high,api,0.735548487,9,0,0
12,57,0.686938356,0.153676149,7,medium,ssh,0.131350085,10,0,0
16,211,0.742660719,0.862519806,2,low,ssh,0.653445548,18,1,1
43,268,0.179896319,0.197973256,8,low,smb,0.826338928,13,0,0
117,210,0.914444682,0.92076739,3,high,smb,0.889443973,10,1,1
135,17,0.751147244,0.44179649,3,low,rdp,0.579566496,2,1,1
111,286,0.933375499,0.742790835,2,low,api,0.312895198,0,0,1
51,344,0.317073219,0.54699585,7,high,api,0.163356512,2,1,0
160,203,0.939335016,0.256626804,8,high,rdp,0.345558753,8,0,0
75,99,0.368517658,0.671090174,0,low,ssh,0.539974373,0,0,0
8,279,0.053969761,0.957912551,1,low,smb,0.196330224,11,0,0
45,209,0.762969389,0.769636967,0,low,rdp,0.952514906,11,0,1
59,129,0.703508144,0.604017997,3,low,api,0.897135429,5,0,0
132,335,0.597910992,0.990628108,9,medium,rdp,0.032957195,7,0,1
104,288,0.489893744,0.265326667,6,low,rdp,0.561961798,2,0,0
195,252,0.03216527,0.062341488,6,low,api,0.78930879,10,0,0
157,265,0.624597252,0.032130866,5,low,api,0.24539196,10,0,0
157,271,0.416834615,0.71068788,4,high,smb,0.523896232,4,0,0
98,412,0.560209403,0.830232365,3,low,smb,0.405991882,6,0,0
156,408,0.429321342,0.635100537,7,low,api,0.196546264,18,0,0
79,188,0.966056133,0.905026597,6,high,smb,0.614737384,6,0,1
124,419,0.604108901,0.697976047,9,low,smb,0.993692175,9,1,1
172,214,0.749236331,0.370954646,0,low,smb,0.36528726,7,0,0
4,283,0.936346947,0.181258292,5,low,api,0.552379008,13,0,0
90,211,0.591599323,0.924647479,1,low,ssh,0.327854682,0,0,0
104,365,0.012062518,0.10359715,3,low,ssh,0.876948617,12,0,0
137,76,0.034291678,0.542988404,4,low,smb,0.8646027,5,0,0
119,148,0.702338434,0.314007925,7,low,ssh,0.178773388,5,0,0
133,321,0.279085136,0.271415008,5,low,smb,0.899948874,4,0,0
56,213,0.579379727,0.645834852,1,low,ssh,0.151508711,2,0,0
96,433,0.202277181,0.231236937,4,low,ssh,0.09543996,11,0,0
178,109,0.270248875,0.916365107,4,low,rdp,0.652934616,14,0,0
75,129,0.504641056,0.406043909,5,low,smb,0.385904106,2,0,0
143,10,0.975569463,0.677375347,0,high,ssh,0.530740593,15,0,1
32,47,0.616270489,0.727755717,7,low,ssh,0.652570782,17,0,1
28,379,0.936148105,0.682941695,2,low,rdp,0.052837238,8,0,1
22,315,0.959379854,0.903400241,4,medium,ssh,0.292953171,7,1,1
17,96,0.208109996,0.231130864,6,low,rdp,0.460906312,10,1,0
59,446,0.311193602,0.086054545,2,medium,ssh,0.26658741,2,0,0
90,103,0.769992281,0.055465697,9,medium,rdp,0.048971384,4,0,0
199,380,0.866764002,0.87784415,5,medium,rdp,0.086676573,9,0,1
106,342,0.519226744,0.97328705,4,medium,api,0.801747869,4,0,1
185,146,0.993226067,0.302526541,6,low,smb,0.911386759,7,0,1
26,368,0.011572199,0.693513924,9,medium,api,0.152233302,5,0,0
25,430,0.299592656,0.008912784,2,low,smb,0.249261957,15,0,0
138,416,0.623161754,0.18863151,1,low,ssh,0.652249405,11,0,0
45,27,0.469289911,0.689274382,3,high,smb,0.954271776,16,1,1
83,220,0.116602966,0.065887139,2,low,api,0.299589709,7,0,0
11,18,0.367787085,0.46851005,3,high,smb,0.855213626,3,1,0
181,167,0.025447143,0.662583264,6,low,api,0.506024644,16,1,0
104,433,0.642746046,0.765958171,4,low,smb,0.956558639,2,0,1
68,477,0.892742543,0.453815914,3,low,ssh,0.136258662,17,0,0
95,82,0.884874124,0.630284039,5,medium,ssh,0.973672398,15,0,1
156,428,0.699544474,0.53957563,6,low,smb,0.440978628,1,0,0
65,72,0.465770195,0.052305772,4,low,smb,0.95293839,12,0,0
49,310,0.512031619,0.742804687,6,low,ssh,0.458690217,0,0,0
175,479,0.136918824,0.172361916,2,medium,smb,0.530082134,2,1,0
52,254,0.341017093,0.031805531,6,low,rdp,0.80477501,0,1,0
102,162,0.187728075,0.451167916,2,medium,ssh,0.722628501,1,0,0
182,327,0.821200203,0.865637587,5,low,ssh,0.61960332,18,0,1
188,420,0.914753901,0.150829438,7,low,api,0.416980024,2,0,0
57,402,0.536923261,0.012857534,5,low,api,0.792438367,0,0,0
47,38,0.727764041,0.109979236,9,high,rdp,0.948228333,8,0,0
159,443,0.121464771,0.363659114,2,low,smb,0.009810897,7,0,0
174,393,0.608534643,0.58017187,4,low,rdp,0.587845096,4,0,0
26,201,0.702791021,0.193012134,8,medium,smb,0.865980929,0,0,0
114,494,0.45276813,0.801964005,7,low,api,0.653112537,14,0,1
5,200,0.243273084,0.753297121,5,medium,smb,0.800829258,16,0,0
84,255,0.877374521,0.695863617,8,low,api,0.895061104,14,1,1
52,179,0.74290872,0.487469808,1,low,ssh,0.750951016,7,0,0
105,35,0.899857282,0.365216955,8,low,ssh,0.717017401,2,0,0
54,82,0.818402647,0.375586621,9,low,smb,0.964745891,8,0,1
161,389,0.99037443,0.503070535,9,medium,api,0.863684658,19,1,1
178,398,0.192172733,0.077314687,5,medium,rdp,0.81537787,13,0,0
166,220,0.086747768,0.682305463,8,low,api,0.08640336,5,1,0
155,158,0.337002791,0.351507544,3,high,api,0.239029883,19,0,0
15,4,0.129004175,0.224758778,4,low,api,0.556756024,3,0,0
61,167,0.523130113,0.27832707,1,low,ssh,0.709560105,11,0,0
122,468,0.633028905,0.180294285,2,medium,api,0.303214893,2,0,0
21,448,0.578288615,0.901568086,0,medium,smb,0.093328113,2,0,0
46,409,0.259240135,0.169037516,3,low,ssh,0.311099187,16,0,0
197,412,0.908824031,0.882926119,1,medium,ssh,0.771029181,5,0,1
134,204,0.021172364,0.572243396,1,low,ssh,0.877401029,14,0,0
38,194,0.348013354,0.867450955,0,medium,api,0.912903648,10,1,1
62,235,0.718992475,0.474064217,9,medium,rdp,0.378866679,17,0,1
86,206,0.766928926,0.927633719,1,medium,api,0.372538575,2,1,1
190,150,0.416118544,0.211490744,3,low,api,0.406707471,16,0,0
78,159,0.016909813,0.554691753,5,medium,rdp,0.375809469,10,0,0
46,279,0.618043679,0.125838691,6,medium,api,0.666196608,5,1,0
141,304,0.063094681,0.447220285,6,low,smb,0.358323262,4,0,0
3,404,0.107855776,0.569903697,6,low,rdp,0.020343937,9,1,0
6,381,0.65025072,0.605675222,3,high,smb,0.439024601,1,0,0
93,166,0.312488326,0.365528797,4,low,smb,0.224152066,14,0,0
8,311,0.348030153,0.076335642,2,low,ssh,0.028807138,10,0,0
172,68,0.486807077,0.655326071,0,low,ssh,0.470842952,13,1,1
108,463,0.978578395,0.48843186,7,medium,rdp,0.205954559,13,1,1
161,88,0.965442221,0.136878867,9,high,api,0.452741815,2,0,0
75,217,0.416260999,0.935875969,6,medium,smb,0.277749987,15,0,1
77,1,0.265499217,0.955668662,8,low,api,0.60370887,13,0,1
50,135,0.302592153,0.85660628,9,medium,smb,0.990877387,9,0,1
11,185,0.268781298,0.843868301,3,medium,ssh,0.547231921,7,0,0
95,351,0.532245807,0.098671276,4,medium,ssh,0.646895917,11,0,0
156,140,0.606859808,0.99342011,4,low,ssh,0.919275758,4,0,1
70,106,0.488779388,0.40038068,6,medium,rdp,0.374000418,12,0,0
169,133,0.407994362,0.163121116,8,low,smb,0.16654845,11,0,0
16,108,0.211285038,0.812101728,7,low,api,0.282797283,2,0,0
68,178,0.482505591,0.225730768,6,low,smb,0.402794941,16,0,0
99,298,0.341102714,0.526175321,0,high,api,0.645017681,19,0,0
48,358,0.541595463,0.128016065,9,low,api,0.004588029,4,0,0
184,380,0.675189416,0.474645723,5,high,api,0.853383215,5,0,0
64,396,0.633312174,0.558141493,9,low,smb,0.076093973,12,0,0
187,359,0.46249021,0.44592396,8,medium,ssh,0.900655149,5,0,0
90,146,0.556052424,0.069486825,6,low,rdp,0.949434521,12,0,0
190,450,0.284856131,0.484939031,0,low,rdp,0.990102794,14,0,0
76,74,0.024240259,0.468942843,8,medium,ssh,0.809510184,1,1,0
139,463,0.625019454,0.261620277,2,medium,rdp,0.141855526,10,0,0
101,478,0.252568559,0.9216016,8,medium,api,0.706167043,15,0,1
89,108,0.66895371,0.417792333,3,medium,rdp,0.203321291,17,0,0
18,122,0.7470085,0.864115796,8,medium,smb,0.897127836,1,0,1
19,17,0.915927746,0.10966383,7,high,ssh,0.316605926,9,0,0
55,196,0.958122795,0.318877284,6,low,ssh,0.326795977,12,0,0
102,327,0.010526046,0.176330854,3,low,ssh,0.917653296,7,0,0
118,318,0.990374209,0.408410788,8,low,ssh,0.013231071,6,0,0
154,297,0.683018318,0.111636687,3,low,smb,0.193966151,15,1,0
134,479,0.64352416,0.441034806,0,medium,api,0.421932267,16,0,0
4,499,0.015213095,0.353870743,5,low,api,0.700721567,8,1,0
108,252,0.861233412,0.223315047,3,low,api,0.647566166,7,0,0
115,487,0.145491447,0.642179412,9,low,rdp,0.669411875,19,0,0
29,119,0.837330154,0.950911488,2,medium,api,0.880022028,4,0,1
59,162,0.015562546,0.207113474,4,low,rdp,0.121030412,4,0,0
125,198,0.645964262,0.71179084,2,low,smb,0.522161696,12,0,0
98,498,0.434801534,0.742380889,8,medium,rdp,0.725477689,15,0,1
17,486,0.200766729,0.498120516,5,medium,api,0.636118443,10,0,0
107,45,0.107561392,0.897668346,2,low,ssh,0.44831412,14,0,0
43,314,0.440127697,0.966390066,4,medium,smb,0.017114586,16,0,0
80,179,0.123305805,0.362246452,7,low,api,0.060452266,14,0,0
194,382,0.486446612,0.651033298,7,high,api,0.118941327,11,1,1
162,418,0.625217059,0.662212618,5,low,api,0.343227753,3,1,1
8,44,0.827384194,0.403635526,4,high,smb,0.117653453,3,0,0
141,271,0.678649437,0.316791074,4,high,ssh,0.426082313,15,0,0
106,78,0.065199767,0.933744198,0,medium,ssh,0.178641991,14,0,0
8,326,0.307432533,0.789981549,1,low,ssh,0.779166198,7,0,0
96,178,0.287978608,0.114464566,3,low,api,0.871487617,19,0,0
94,357,0.915032423,0.119884072,5,low,rdp,0.389647508,7,1,0
65,498,0.867782044,0.922542769,6,high,api,0.511331765,10,1,1
171,416,0.370147918,0.081409765,0,medium,ssh,0.953496242,16,0,0
39,451,0.071155256,0.688421346,7,high,smb,0.535507755,2,0,0
81,3,0.894107318,0.226758247,0,medium,rdp,0.995073216,6,0,0
187,214,0.888189953,0.035185343,8,low,rdp,0.142130994,11,0,0
84,342,0.854746132,0.059637546,3,low,api,0.862226421,0,0,0
88,74,0.845081638,0.373522104,6,low,smb,0.497203003,10,0,0
86,51,0.480254001,0.077588452,5,low,rdp,0.022714111,4,0,0
93,67,0.177431652,0.5966392,8,medium,ssh,0.972222941,5,0,0
86,332,0.47748805,0.647254511,1,high,api,0.9650479,13,0,0
44,93,0.494597771,0.373468572,6,medium,api,0.38327084,16,0,0
137,176,0.489931753,0.742878076,4,high,ssh,0.954142071,2,0,0
165,145,0.538772586,0.49004252,6,high,ssh,0.141009642,3,0,0
74,7,0.257657023,0.430228503,0,low,ssh,0.680110141,0,0,0
36,269,0.366241181,0.406988089,9,low,rdp,0.191928987,3,0,0
101,376,0.434186592,0.431106487,8,medium,smb,0.246647236,13,0,0
156,322,0.13112121,0.96788765,0,low,rdp,0.779337437,6,0,0
170,4,0.455364135,0.68140706,4,low,smb,0.377358085,6,0,0
171,138,0.810469617,0.315209847,7,low,api,0.007127503,0,0,0
170,231,0.828059543,0.73385987,0,high,smb,0.414238424,1,0,0
104,88,0.411563772,0.330267388,6,low,ssh,0.228069321,2,0,0
66,17,0.518808312,0.125714908,1,medium,rdp,0.683329914,17,0,0
55,52,0.033650332,0.475360357,6,medium,ssh,0.194448697,10,0,0
176,134,0.674432556,0.751023859,6,medium,api,0.842253528,11,0,1
91,211,0.404605883,0.377659911,8,medium,rdp,0.267093012,13,0,0
22,325,0.445477683,0.869174142,5,medium,rdp,0.393028258,8,0,0
101,480,0.873672727,0.386952704,3,low,ssh,0.298036861,9,0,0
155,458,0.461834435,0.349839026,6,low,rdp,0.643923348,12,1,0
121,393,0.021192246,0.998243914,6,high,ssh,0.101163541,2,0,0
93,219,0.227490891,0.482472023,3,low,smb,0.478099373,8,0,0
195,205,0.475620614,0.80522121,1,medium,api,0.334454815,1,0,0
108,211,0.424396293,0.804988056,8,low,ssh,0.884137963,7,1,1
141,277,0.860370137,0.926369337,7,low,api,0.073412094,6,0,1
173,24,0.542137509,0.084895054,4,high,rdp,0.829695065,8,0,0
10,486,0.689635742,0.271220276,4,medium,api,0.167680477,12,0,0
9,4,0.469323297,0.767748092,0,low,api,0.08857766,6,0,0
182,152,0.439655734,0.562601492,8,high,api,0.202322858,6,1,0
155,443,0.446286668,0.559614942,9,medium,rdp,0.102652982,0,0,0
34,483,0.41092157,0.166215302,7,low,smb,0.520983948,1,0,0
129,259,0.538583386,0.281153014,4,medium,smb,0.988214953,16,0,0
160,324,0.250443402,0.521334086,9,low,smb,0.034327352,9,0,0
89,357,0.891055194,0.277181365,5,medium,ssh,0.461128349,14,0,0
93,168,0.333085548,0.210282793,9,low,ssh,0.386070329,15,1,0
71,176,0.147523834,0.087756056,9,low,rdp,0.339606414,12,0,0
67,310,0.096550479,0.155726012,7,medium,smb,0.33186361,7,0,0
148,291,0.013422915,0.768867762,5,high,api,0.895012757,8,0,0
117,479,0.422856079,0.718779181,9,medium,smb,0.01897615,0,0,0
94,56,0.187610989,0.045833684,3,low,ssh,0.774916387,3,0,0
163,108,0.021647903,0.203284085,2,high,rdp,0.252933179,17,0,0
99,473,0.520019546,0.560455347,6,medium,smb,0.383295511,0,0,0
113,296,0.679978549,0.322627844,1,medium,ssh,0.420149913,2,0,0
103,461,0.085751051,0.823249603,6,low,ssh,0.304731754,9,0,0
91,324,0.460920773,0.784989308,0,high,api,0.093558862,1,0,0
90,302,0.743628679,0.891580558,9,high,smb,0.114330849,17,0,1
17,334,0.985806821,0.562931232,4,medium,api,0.298131124,1,1,1
18,141,0.667190345,0.35207648,8,high,smb,0.821809053,12,0,0
173,155,0.244839551,0.606064696,0,low,rdp,0.134627653,8,0,0
116,262,0.71655364,0.08913668,7,high,smb,0.742639833,1,0,0
93,273,0.597929427,0.009586018,8,low,api,0.288869729,1,0,0
181,420,0.211799289,0.01709352,8,low,api,0.883464935,4,0,0
91,232,0.851110826,0.407542938,7,medium,ssh,0.428328475,13,0,1
82,241,0.427404427,0.228077594,3,medium,smb,0.171723313,2,0,0
68,355,0.961977655,0.157337706,6,low,smb,0.98584445,13,0,1
193,337,0.722901007,0.615326016,0,low,rdp,0.176634519,0,0,0
114,489,0.644563155,0.995095043,6,low,ssh,0.567619821,8,0,1
1,258,0.728352837,0.177753204,5,low,api,0.569286478,15,1,1
58,249,0.478097019,0.546421424,4,low,smb,0.372813451,16,0,0
154,77,0.505226478,0.119727514,0,low,ssh,0.951488593,7,0,0
109,180,0.851207385,0.934236441,7,low,rdp,0.843874562,14,0,1
148,66,0.680928537,0.291755169,9,high,ssh,0.829819561,7,0,0
116,308,0.897243325,0.87833982,0,medium,smb,0.974151935,6,0,1
87,348,0.890826754,0.283076439,0,low,smb,0.457109338,8,0,0
10,171,0.976490034,0.80605248,2,high,rdp,0.097185776,1,0,1
59,474,0.700214659,0.209381333,7,medium,rdp,0.765455925,9,0,0
41,22,0.502301718,0.29278943,7,low,rdp,0.380812579,4,0,0
105,367,0.1663117,0.192475365,6,low,api,0.190345152,15,0,0
133,107,0.70538056,0.264259878,4,low,ssh,0.483247343,0,0,0
122,439,0.291577717,0.834865755,7,low,ssh,0.92571894,5,0,0
193,323,0.282947568,0.639032498,1,low,ssh,0.171357019,9,0,0
145,227,0.238287776,0.405879669,7,low,api,0.848698815,9,1,0
22,444,0.875122057,0.971521027,1,low,ssh,0.418204942,18,0,1
98,442,0.867964447,0.464861527,9,medium,rdp,0.136801981,12,0,1
169,396,0.630970445,0.969759971,4,low,ssh,0.848382304,18,0,1
68,216,0.472980981,0.196586923,3,medium,api,0.969620341,2,0,0
197,69,0.67211446,0.904638427,0,medium,api,0.291270716,12,0,1
139,84,0.60722945,0.013822204,4,high,ssh,0.30353621,3,0,0
56,103,0.415734248,0.545303202,6,low,api,0.390545983,7,0,0
179,39,0.379630867,0.423052394,0,high,api,0.814130364,11,0,0
149,13,0.382794308,0.525087845,1,medium,ssh,0.010417197,16,1,0
99,297,0.589133403,0.553444832,8,medium,api,0.223956552,0,1,0
76,313,0.647669356,0.389031354,4,medium,api,0.705899811,1,0,0
26,181,0.451741754,0.998197847,6,low,ssh,0.40563945,8,0,1
115,493,0.96869145,0.97650719,1,high,rdp,0.330295623,0,0,1
147,268,0.083845718,0.961745377,6,low,rdp,0.872282889,18,0,1
109,13,0.347047026,0.979085047,6,medium,api,0.91733392,16,1,1
188,120,0.419074683,0.793012399,6,low,smb,0.947986219,4,0,0
199,458,0.016921343,0.988590479,4,low,smb,0.272550533,14,1,0
47,353,0.364957188,0.892360225,8,medium,ssh,0.91251261,19,1,1
71,57,0.273709917,0.415932637,1,high,ssh,0.736965555,11,1,0
154,40,0.50603627,0.784777108,3,low,rdp,0.154214748,3,0,0
40,374,0.336410547,0.912067845,1,high,smb,0.610270028,14,0,0
133,336,0.726182135,0.712606074,7,medium,ssh,0.026334819,2,0,0
149,128,0.509932495,0.422782341,0,low,smb,0.708378156,13,0,0
132,173,0.129762233,0.065790242,8,low,smb,0.733567523,3,0,0
23,35,0.750061324,0.809696937,4,medium,api,0.789338509,18,1,1
106,259,0.099228896,0.952742873,2,low,api,0.172525054,5,0,0
84,376,0.839049168,0.36246326,3,low,smb,0.628249941,16,0,0
143,5,0.931422194,0.151906051,0,low,rdp,0.178856685,17,0,0
116,218,0.32244529,0.326503839,2,low,ssh,0.946650083,7,0,0
109,11,0.926142633,0.582622358,7,medium,ssh,0.675010693,18,0,1
136,382,0.793008159,0.316929003,1,low,rdp,0.095325848,19,1,0
41,327,0.922435611,0.61061873,1,low,api,0.18703223,11,0,0
112,117,0.666270137,0.966852232,8,low,api,0.663460098,16,0,1
147,184,0.235644039,0.670734493,4,low,rdp,0.476670496,18,0,0
112,394,0.894523237,0.362659366,4,low,rdp,0.736297666,0,0,0
103,362,0.184265076,0.935752971,0,medium,api,0.280788799,10,0,0
46,116,0.213060551,0.565635269,5,medium,smb,0.657917537,9,0,0
156,162,0.27106299,0.128372399,7,low,api,0.176960168,15,0,0
68,67,0.304246311,0.498981005,5,low,smb,0.543710263,4,0,0
122,200,0.514479642,0.653636445,6,low,ssh,0.957799592,16,0,1
15,31,0.71345736,0.838254366,3,low,ssh,0.628222232,8,0,1
165,75,0.926208174,0.936476787,1,medium,smb,0.049993618,7,0,1
